Line,Column,Level,Category,Name,CWEs,,,,,,,,
4695,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
4696,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
5090,5,2,buffer,memcpy,CWE-120,,,,,,,,
5258,5,2,buffer,memcpy,CWE-120,,,,,,,,
5455,5,2,buffer,memcpy,CWE-120,,,,,,,,
5594,5,2,buffer,memcpy,CWE-120,,,,,,,,
474,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
42,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
50,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
188,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
239,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
270,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1572,3,2,buffer,char,CWE-119!/CWE-120,9b7a08baac6582f554421705a331701f42870f761f1b06507f20795b9a0c9642,,,,,,,
1756,14,2,misc,fopen,CWE-362,,,,,,,,
1885,8,2,misc,fopen,CWE-362,,,,,,,,
1958,13,2,misc,fopen,CWE-362,,,,,,,,
20,104,2,buffer,memcpy,CWE-120,,,,,,,,
3939,3,2,buffer,memcpy,CWE-120,,,,,,,,
3959,3,2,buffer,memcpy,CWE-120,,,,,,,,
291,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
922,13,2,buffer,memcpy,CWE-120,,,,,,,,
130,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
109,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
334,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1281,17,2,buffer,memcpy,CWE-120,,,,,,,,
123,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
172,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
247,25,2,buffer,memcpy,CWE-120,,,,,,,,
43,15,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
74,15,2,misc,open,CWE-362,,,,,,,,
373,15,2,misc,open,CWE-362,,,,,,,,
256,24,2,misc,open,CWE-362,,,,,,,,
681,24,2,misc,open,CWE-362,,,,,,,,
134,9,2,misc,open,CWE-362,,,,,,,,
205,13,2,misc,open,CWE-362,,,,,,,,
134,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
182,23,2,misc,open,CWE-362,,,,,,,,
294,15,2,misc,open,CWE-362,,,,,,,,
260,20,2,misc,open,CWE-362,,,,,,,,
263,20,2,misc,open,CWE-362,,,,,,,,
719,54,2,tmpfile,tmpfile,CWE-377,,,,,,,,
915,15,2,misc,open,CWE-362,,,,,,,,
1168,15,2,misc,open,CWE-362,,,,,,,,
116,38,2,tmpfile,tmpfile,CWE-377,,,,,,,,
329,20,2,misc,open,CWE-362,,,,,,,,
386,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1560,15,2,misc,open,CWE-362,,,,,,,,
1212,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
200,26,2,misc,open,CWE-362,,,,,,,,
1926,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
182,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
72,16,2,misc,open,CWE-362,,,,,,,,
230,16,2,misc,open,CWE-362,,,,,,,,
388,7,2,buffer,memcpy,CWE-120,,,,,,,,
791,22,2,misc,open,CWE-362,,,,,,,,
315,20,2,misc,open,CWE-362,,,,,,,,
318,20,2,misc,open,CWE-362,,,,,,,,
758,53,2,tmpfile,tmpfile,CWE-377,,,,,,,,
1453,15,2,misc,open,CWE-362,,,,,,,,
1525,15,2,misc,open,CWE-362,,,,,,,,
130,38,2,tmpfile,tmpfile,CWE-377,,,,,,,,
69,16,2,misc,open,CWE-362,,,,,,,,
140,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
141,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
245,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
74,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
328,10,2,misc,open,CWE-362,,,,,,,,
672,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
696,21,2,buffer,memcpy,CWE-120,,,,,,,,
59,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
130,38,2,misc,open,CWE-362,,,,,,,,
216,12,2,misc,open,CWE-362,,,,,,,,
19889,7,2,buffer,memcpy,CWE-120,,,,,,,,
25116,7,2,buffer,memcpy,CWE-120,,,,,,,,
25118,9,2,buffer,memcpy,CWE-120,,,,,,,,
26222,3,2,misc,open,CWE-362,,,,,,,,
26232,55,2,misc,open,CWE-362,,,,,,,,
26234,3,2,misc,open,CWE-362,,,,,,,,
26234,8,2,misc,open,CWE-362,,,,,,,,
26365,80,2,misc,open,CWE-362,,,,,,,,
26368,17,2,misc,open,CWE-362,,,,,,,,
26486,80,2,misc,open,CWE-362,,,,,,,,
26488,22,2,misc,open,CWE-362,,,,,,,,
26488,37,2,misc,open,CWE-362,,,,,,,,
26489,103,2,misc,open,CWE-362,,,,,,,,
26490,40,2,misc,open,CWE-362,,,,,,,,
26498,16,2,misc,open,CWE-362,,,,,,,,
26518,47,2,misc,open,CWE-362,,,,,,,,
26520,45,2,misc,open,CWE-362,,,,,,,,
26775,42,2,misc,open,CWE-362,,,,,,,,
26779,54,2,misc,open,CWE-362,,,,,,,,
26796,42,2,misc,open,CWE-362,,,,,,,,
26800,54,2,misc,open,CWE-362,,,,,,,,
26835,42,2,misc,open,CWE-362,,,,,,,,
26836,44,2,misc,open,CWE-362,,,,,,,,
26843,54,2,misc,open,CWE-362,,,,,,,,
26846,130,2,misc,open,CWE-362,,,,,,,,
26848,129,2,misc,open,CWE-362,,,,,,,,
26863,42,2,misc,open,CWE-362,,,,,,,,
26864,44,2,misc,open,CWE-362,,,,,,,,
26871,54,2,misc,open,CWE-362,,,,,,,,
26874,120,2,misc,open,CWE-362,,,,,,,,
26876,119,2,misc,open,CWE-362,,,,,,,,
27001,45,2,misc,open,CWE-362,,,,,,,,
27011,186,2,misc,open,CWE-362,,,,,,,,
27012,184,2,misc,open,CWE-362,,,,,,,,
27028,45,2,misc,open,CWE-362,,,,,,,,
27038,176,2,misc,open,CWE-362,,,,,,,,
27039,174,2,misc,open,CWE-362,,,,,,,,
5821,39,2,misc,open,CWE-362,,,,,,,,
5828,44,2,misc,open,CWE-362,,,,,,,,
5832,15,2,misc,open,CWE-362,,,,,,,,
5900,68,2,misc,open,CWE-362,,,,,,,,
5911,68,2,misc,open,CWE-362,,,,,,,,
5912,35,2,misc,open,CWE-362,,,,,,,,
322,5,2,buffer,memcpy,CWE-120,,,,,,,,
43,9,2,buffer,memcpy,CWE-120,,,,,,,,
433,17,2,buffer,memcpy,CWE-120,,,,,,,,
434,17,2,buffer,memcpy,CWE-120,,,,,,,,
436,17,2,buffer,memcpy,CWE-120,,,,,,,,
437,17,2,buffer,memcpy,CWE-120,,,,,,,,
440,13,2,buffer,memcpy,CWE-120,,,,,,,,
461,13,2,buffer,memcpy,CWE-120,,,,,,,,
486,13,2,buffer,memcpy,CWE-120,,,,,,,,
515,13,2,buffer,memcpy,CWE-120,,,,,,,,
555,13,2,buffer,memcpy,CWE-120,,,,,,,,
561,13,2,buffer,memcpy,CWE-120,,,,,,,,
570,13,2,buffer,memcpy,CWE-120,,,,,,,,
572,13,2,buffer,memcpy,CWE-120,,,,,,,,
649,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
25,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
46,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
80,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
137,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
48,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
71,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
277,9,2,buffer,memcpy,CWE-120,,,,,,,,
60,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
45,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
167,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
236,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
320,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
397,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
474,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
713,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
714,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
896,9,2,buffer,memcpy,CWE-120,,,,,,,,
931,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
1372,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
1606,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
1676,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
71,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
78,5,2,buffer,memcpy,CWE-120,,,,,,,,
101,9,2,buffer,memcpy,CWE-120,,,,,,,,
119,9,2,buffer,memcpy,CWE-120,,,,,,,,
56,5,2,buffer,memcpy,CWE-120,,,,,,,,
65,9,2,buffer,memcpy,CWE-120,,,,,,,,
67,9,2,buffer,memcpy,CWE-120,,,,,,,,
75,9,2,buffer,memcpy,CWE-120,,,,,,,,
77,9,2,buffer,memcpy,CWE-120,,,,,,,,
118,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
383,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
409,13,2,buffer,memcpy,CWE-120,,,,,,,,
481,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
818,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
824,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
826,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1535,18,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1577,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
187,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
218,2,2,buffer,char,CWE-119!/CWE-120,f0816a6a9cdf0dab9525c1c2c8de8ae178afaedc30b058d2a5fbc845eec08e21,,,,,,,
281,2,2,buffer,char,CWE-119!/CWE-120,9a61dc03a8ed15861785c851cefe7885fb61b200b94935841d4c39b66b5da1a2,,,,,,,
298,2,2,buffer,char,CWE-119!/CWE-120,9a61dc03a8ed15861785c851cefe7885fb61b200b94935841d4c39b66b5da1a2,,,,,,,
330,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
73,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
154,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
155,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
249,2,2,buffer,memcpy,CWE-120,,,,,,,,
128,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
269,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
274,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
125,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
159,2,2,buffer,memcpy,CWE-120,,,,,,,,
187,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
228,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
259,5,2,buffer,memcpy,CWE-120,,,,,,,,
214,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
766,7,2,buffer,memcpy,CWE-120,,,,,,,,
941,11,2,buffer,memcpy,CWE-120,,,,,,,,
1100,7,2,buffer,memcpy,CWE-120,,,,,,,,
1106,7,2,buffer,memcpy,CWE-120,,,,,,,,
1132,7,2,buffer,memcpy,CWE-120,,,,,,,,
1142,7,2,buffer,memcpy,CWE-120,,,,,,,,
1704,5,2,buffer,memcpy,CWE-120,,,,,,,,
1970,9,2,buffer,memcpy,CWE-120,,,,,,,,
2134,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2136,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2270,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3317,3,2,buffer,memcpy,CWE-120,,,,,,,,
121,2,2,buffer,char,CWE-119!/CWE-120,8b935c3a267ac4534d059511c1d4a37388c76a70ae0bb87c9fc4d237af43a161,,,,,,,
231,12,2,buffer,char,CWE-119!/CWE-120,a68370fed8cc52f973376e73e86c88ceb4fbab7db56db14fab3e7e4b02a72f08,,,,,,,
2466,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
255,22,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
265,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
488,13,2,buffer,memcpy,CWE-120,,,,,,,,
489,13,2,buffer,memcpy,CWE-120,,,,,,,,
491,13,2,buffer,memcpy,CWE-120,,,,,,,,
588,21,2,buffer,memcpy,CWE-120,,,,,,,,
590,25,2,buffer,memcpy,CWE-120,,,,,,,,
595,21,2,buffer,memcpy,CWE-120,,,,,,,,
604,17,2,buffer,memcpy,CWE-120,,,,,,,,
824,9,2,buffer,memcpy,CWE-120,,,,,,,,
1411,17,2,buffer,memcpy,CWE-120,,,,,,,,
1498,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1572,13,2,buffer,memcpy,CWE-120,,,,,,,,
1878,13,2,buffer,memcpy,CWE-120,,,,,,,,
1881,13,2,buffer,memcpy,CWE-120,,,,,,,,
59,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
93,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
310,2,2,buffer,memcpy,CWE-120,,,,,,,,
581,2,2,buffer,memcpy,CWE-120,,,,,,,,
707,2,2,buffer,char,CWE-119!/CWE-120,069c6975e2b3e21428dec6b025c69bfa2a289e04308c2a457250cace11b535e7,,,,,,,
716,3,2,buffer,memcpy,CWE-120,,,,,,,,
205,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
331,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
426,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
609,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
611,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
811,3,2,buffer,memcpy,CWE-120,,,,,,,,
813,3,2,buffer,memcpy,CWE-120,,,,,,,,
815,3,2,buffer,memcpy,CWE-120,,,,,,,,
604,5,2,buffer,memcpy,CWE-120,,,,,,,,
609,5,2,buffer,memcpy,CWE-120,,,,,,,,
645,17,2,buffer,memcpy,CWE-120,,,,,,,,
1240,5,2,buffer,memcpy,CWE-120,,,,,,,,
1244,5,2,buffer,memcpy,CWE-120,,,,,,,,
1316,5,2,buffer,memcpy,CWE-120,,,,,,,,
271,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
274,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
481,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
482,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1119,3,2,buffer,memcpy,CWE-120,,,,,,,,
277,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
349,15,2,buffer,memcpy,CWE-120,,,,,,,,
404,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
447,11,2,buffer,memcpy,CWE-120,,,,,,,,
566,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
568,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
818,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
189,5,2,buffer,memcpy,CWE-120,,,,,,,,
236,5,2,buffer,memcpy,CWE-120,,,,,,,,
96,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
22,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
225,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
36,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
41,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
405,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1422,4,2,buffer,memcpy,CWE-120,,,,,,,,
1425,4,2,buffer,memcpy,CWE-120,,,,,,,,
1428,4,2,buffer,memcpy,CWE-120,,,,,,,,
1117,9,2,buffer,memcpy,CWE-120,,,,,,,,
1297,9,2,buffer,memcpy,CWE-120,,,,,,,,
1539,9,2,buffer,memcpy,CWE-120,,,,,,,,
1721,5,2,buffer,memcpy,CWE-120,,,,,,,,
1828,5,2,buffer,memcpy,CWE-120,,,,,,,,
1954,5,2,buffer,memcpy,CWE-120,,,,,,,,
2075,9,2,buffer,memcpy,CWE-120,,,,,,,,
2077,9,2,buffer,memcpy,CWE-120,,,,,,,,
2095,9,2,buffer,memcpy,CWE-120,,,,,,,,
2111,9,2,buffer,memcpy,CWE-120,,,,,,,,
2126,9,2,buffer,memcpy,CWE-120,,,,,,,,
2161,9,2,buffer,memcpy,CWE-120,,,,,,,,
2163,9,2,buffer,memcpy,CWE-120,,,,,,,,
2165,9,2,buffer,memcpy,CWE-120,,,,,,,,
2170,9,2,buffer,memcpy,CWE-120,,,,,,,,
2189,9,2,buffer,memcpy,CWE-120,,,,,,,,
2194,9,2,buffer,memcpy,CWE-120,,,,,,,,
89,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
121,2,2,buffer,char,CWE-119!/CWE-120,dbee1ab9f4b296702468871d41a3a82b0e2e0ce1471d7aec7e837d876aa299df,,,,,,,
176,2,2,buffer,char,CWE-119!/CWE-120,,58165789b8d7ac4a053ecbcdd5574019d835ae37cf2de4fb80724e9dc14d3c9c,,,,,,
211,2,2,buffer,char,CWE-119!/CWE-120,,58165789b8d7ac4a053ecbcdd5574019d835ae37cf2de4fb80724e9dc14d3c9c,,,,,,
253,2,2,buffer,char,CWE-119!/CWE-120,,83581e8e3a43e75f578d28f71a9491b9c5bd70e8b849ca3e1c9bc673a1bc0813,,,,,,
254,2,2,buffer,char,CWE-119!/CWE-120,,b1a40f52da6afb2a8daed4412b750bb3a58abdf9a64c0d0d434e0d23d68b1b8c,,,,,,
255,2,2,buffer,char,CWE-119!/CWE-120,,f9873996bbf5bf362d4e490671160f0f2c252b881f087225232d7c0a8831c5a8,,,,,,
256,2,2,buffer,char,CWE-119!/CWE-120,,7970fd5ce72e74a9dc61671a2ac365bdb0725983ca21639444cc64c7e9189526,,,,,,
346,80,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
346,158,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
349,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
350,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
477,3,2,buffer,memcpy,CWE-120,,,,,,,,
484,3,2,buffer,memcpy,CWE-120,,,,,,,,
529,3,2,buffer,memcpy,CWE-120,,,,,,,,
542,3,2,buffer,memcpy,CWE-120,,,,,,,,
593,3,2,buffer,memcpy,CWE-120,,,,,,,,
606,3,2,buffer,memcpy,CWE-120,,,,,,,,
720,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
722,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
724,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
773,4,2,buffer,memcpy,CWE-120,,,,,,,,
777,4,2,buffer,memcpy,CWE-120,,,,,,,,
783,4,2,buffer,memcpy,CWE-120,,,,,,,,
787,4,2,buffer,memcpy,CWE-120,,,,,,,,
841,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1009,3,2,buffer,char,CWE-119!/CWE-120,a06c0013570d6c547eae6f9266c0e1f821f07d0450acf76494e1654fc8eb32c6,,,,,,,
1169,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
672,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
32,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
25,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
30,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
43,2,2,buffer,char,CWE-119!/CWE-120,/* version number,,,,*/,6cbe278fd008650f6f36b369eefdf5f8d611760b09e1a4a273343e4baf57a090,,
414,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1806,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1824,2,2,buffer,memcpy,CWE-120,,,,,,,,
1835,2,2,buffer,memcpy,CWE-120,,,,,,,,
2024,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2042,2,2,buffer,memcpy,CWE-120,,,,,,,,
2076,2,2,buffer,memcpy,CWE-120,,,,,,,,
536,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
537,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
538,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
774,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
775,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
779,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1126,2,2,buffer,char,CWE-119!/CWE-120,553f023b236ce16edbc0227763040372050aa5e93960d5996a16535f158f73b9,,,,,,,
1127,2,2,buffer,char,CWE-119!/CWE-120,ad495f9f044a0bd5e33a0a3e2c0aec0de61a38a2c0b1c776ad84bea27a5cd3cd,,,,,,,
2027,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2057,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2201,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2298,2,2,buffer,memcpy,CWE-120,,,,,,,,
2543,3,2,buffer,memcpy,CWE-120,,,,,,,,
2608,3,2,buffer,memcpy,CWE-120,,,,,,,,
1472,5,2,buffer,memcpy,CWE-120,,,,,,,,
1544,3,2,buffer,memcpy,CWE-120,,,,,,,,
1635,3,2,buffer,memcpy,CWE-120,,,,,,,,
1727,2,2,buffer,memcpy,CWE-120,,,,,,,,
877,21,2,buffer,memcpy,CWE-120,,,,,,,,
1431,17,2,buffer,memcpy,CWE-120,,,,,,,,
1434,21,2,buffer,memcpy,CWE-120,,,,,,,,
1459,17,2,buffer,memcpy,CWE-120,,,,,,,,
1462,21,2,buffer,memcpy,CWE-120,,,,,,,,
1480,17,2,buffer,memcpy,CWE-120,,,,,,,,
1483,21,2,buffer,memcpy,CWE-120,,,,,,,,
1500,17,2,buffer,memcpy,CWE-120,,,,,,,,
1503,21,2,buffer,memcpy,CWE-120,,,,,,,,
1541,21,2,buffer,memcpy,CWE-120,,,,,,,,
1917,21,2,buffer,memcpy,CWE-120,,,,,,,,
2200,21,2,buffer,memcpy,CWE-120,,,,,,,,
2201,21,2,buffer,memcpy,CWE-120,,,,,,,,
2225,21,2,buffer,memcpy,CWE-120,,,,,,,,
2226,21,2,buffer,memcpy,CWE-120,,,,,,,,
2248,21,2,buffer,memcpy,CWE-120,,,,,,,,
2265,21,2,buffer,memcpy,CWE-120,,,,,,,,
2282,21,2,buffer,memcpy,CWE-120,,,,,,,,
2299,21,2,buffer,memcpy,CWE-120,,,,,,,,
2316,21,2,buffer,memcpy,CWE-120,,,,,,,,
4020,9,2,buffer,memcpy,CWE-120,,,,,,,,
4023,9,2,buffer,memcpy,CWE-120,,,,,,,,
4041,9,2,buffer,memcpy,CWE-120,,,,,,,,
4044,9,2,buffer,memcpy,CWE-120,,,,,,,,
4050,9,2,buffer,memcpy,CWE-120,,,,,,,,
4053,9,2,buffer,memcpy,CWE-120,,,,,,,,
4074,9,2,buffer,memcpy,CWE-120,,,,,,,,
4198,17,2,buffer,memcpy,CWE-120,,,,,,,,
4201,17,2,buffer,memcpy,CWE-120,,,,,,,,
4218,13,2,buffer,memcpy,CWE-120,,,,,,,,
4220,13,2,buffer,memcpy,CWE-120,,,,,,,,
4222,13,2,buffer,memcpy,CWE-120,,,,,,,,
4278,17,2,buffer,memcpy,CWE-120,,,,,,,,
4281,17,2,buffer,memcpy,CWE-120,,,,,,,,
4298,13,2,buffer,memcpy,CWE-120,,,,,,,,
4300,13,2,buffer,memcpy,CWE-120,,,,,,,,
4302,13,2,buffer,memcpy,CWE-120,,,,,,,,
4328,5,2,buffer,memcpy,CWE-120,,,,,,,,
4331,5,2,buffer,memcpy,CWE-120,,,,,,,,
595,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
613,2,2,buffer,memcpy,CWE-120,,,,,,,,
226,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
434,6,2,buffer,memcpy,CWE-120,,,,,,,,
26,2,2,buffer,char,CWE-119!/CWE-120,f8ea829ce292339f2b9bae83b7278b3d6c1890b85bdd1f93e2b79d696ad973a5,,,,,,,
29,2,2,buffer,char,CWE-119!/CWE-120,,/* seconds since midnight */,5eb52dacc06a20602eaa838281ef680773e0aee2a655a101e494caf0e294886e,,,,,
30,2,2,buffer,char,CWE-119!/CWE-120,23cb46ce3b774775facbbf746138b93efae78676deab797e8738eed2a7fe82d6,,,,,,,
63,2,2,buffer,char,CWE-119!/CWE-120,,/* unknown */,261246224b6fae62923088ec0e762d99026a6e3513b7606286405cfc3437f1b1,,,,,
64,2,2,buffer,char,CWE-119!/CWE-120,/* packet length? */,2ee7ff1bf803435956d9290cdccc99fc29689e32d8aad0849e3a2d19f1e10b87,,,,,,
65,2,2,buffer,char,CWE-119!/CWE-120,,/* unknown */,27423df857d34abf84121329dc3f7e11cfd5e7da11b3e0999813cb67a5826908,,,,,
67,2,2,buffer,char,CWE-119!/CWE-120,/* actual length of packet */,7dfa2ec753fc0b4fc94f119a82af85008a1cd0929aebdb33951d6bf8806a12c2,,,,,,
68,2,2,buffer,char,CWE-119!/CWE-120,/* captured length of packet */,f21e72ec580d1290cddd679f9bc8f709d1526b2dd0743905c2477541888d608b,,,,,,
69,2,2,buffer,char,CWE-119!/CWE-120,,/* unknown */,3db666318887fe15abc9eb1858e94f5e98b1bcbbbcbc66a35435bf986231a09e,,,,,
71,2,2,buffer,char,CWE-119!/CWE-120,,/* unknown */,4fdf5445224753ce6e0415c2416054c627d5b1b32c4238552f763fbc389685ae,,,,,
244,2,2,buffer,char,CWE-119!/CWE-120,dfd2cfa50c6327db7362c9b2f2d3e754e98a4e39312cb739c42b45da759b6a12,,,,,,,
27,8,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
27,38,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
59,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
169,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
819,15,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
201,13,2,buffer,memcpy,CWE-120,,,,,,,,
141,2,2,buffer,char,CWE-119!/CWE-120,a0cebde4fcbb64fa5d04f7d16bc3e3997e57068b38ae7896bbd4cfdf8af4a8fe,,,,,,,
236,2,2,buffer,char,CWE-119!/CWE-120,4d8c55bbc02c91bbbf32a5e5a43b86fb6edd919af27a0660111500bfa055f917,,,,,,,
239,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
63,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
64,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
87,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
164,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
145,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
182,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
319,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
325,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
499,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1395,5,2,buffer,memcpy,CWE-120,,,,,,,,
1811,5,2,buffer,memcpy,CWE-120,,,,,,,,
2481,9,2,buffer,memcpy,CWE-120,,,,,,,,
2523,9,2,buffer,memcpy,CWE-120,,,,,,,,
2793,5,2,buffer,memcpy,CWE-120,,,,,,,,
