Line,Column,Level,Category,Name,CWEs,,,,,,,
358,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,
40,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,
84,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,
104,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,
122,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,
167,7,2,buffer,memcpy,CWE-120,,,,,,,
233,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
269,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
279,3,2,buffer,memcpy,CWE-120,,,,,,,
84,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
113,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,
199,6,2,buffer,char,CWE-119!/CWE-120,char buf[1024],,5065f5757ec562d76d80e513ac33668b30265995d34290fc3fe7083c178c0622,,,,
275,22,2,integer,atoi,CWE-190,,,,,,,
276,22,2,integer,atoi,CWE-190,,,,,,,
781,5,2,buffer,memcpy,CWE-120,,,,,,,
103,5,2,buffer,memcpy,CWE-120,,,,,,,
112,3,2,buffer,memcpy,CWE-120,,,,,,,
160,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
209,5,2,buffer,memcpy,CWE-120,,,,,,,
261,7,2,buffer,memcpy,CWE-120,,,,,,,
610,7,2,buffer,memcpy,CWE-120,,,,,,,
626,11,2,buffer,memcpy,CWE-120,,,,,,,
604,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
651,11,2,buffer,memcpy,CWE-120,,,,,,,
1347,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1348,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1378,11,2,buffer,memcpy,CWE-120,,,,,,,
1379,11,2,buffer,memcpy,CWE-120,,,,,,,
395,3,2,buffer,memcpy,CWE-120,,,,,,,
412,3,2,buffer,memcpy,CWE-120,,,,,,,
218,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
219,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
428,7,2,buffer,memcpy,CWE-120,,,,,,,
118,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
72,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
97,3,2,buffer,memcpy,CWE-120,,,,,,,
101,3,2,buffer,memcpy,CWE-120,,,,,,,
108,5,2,buffer,memcpy,CWE-120,,,,,,,
109,5,2,buffer,memcpy,CWE-120,,,,,,,
135,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
146,5,2,buffer,memcpy,CWE-120,,,,,,,
147,5,2,buffer,memcpy,CWE-120,,,,,,,
171,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
176,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
221,5,2,buffer,memcpy,CWE-120,,,,,,,
222,5,2,buffer,memcpy,CWE-120,,,,,,,
453,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
454,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
508,3,2,buffer,memcpy,CWE-120,,,,,,,
523,5,2,buffer,memcpy,CWE-120,,,,,,,
531,5,2,buffer,memcpy,CWE-120,,,,,,,
655,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
656,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
707,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,
759,7,2,buffer,strcpy,CWE-120,,,,,,,
777,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
909,9,2,buffer,memcpy,CWE-120,,,,,,,
960,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
968,8,2,misc,fopen,CWE-362,,,,,,,
1013,7,2,buffer,memcpy,CWE-120,,,,,,,
1065,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
142,63,2,buffer,char,CWE-119!/CWE-120,,,,,,,
394,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
396,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
825,7,2,buffer,memcpy,CWE-120,,,,,,,
867,5,2,buffer,memcpy,CWE-120,,,,,,,
1196,3,2,buffer,memcpy,CWE-120,,,,,,,
2064,19,2,integer,atoi,CWE-190,,,,,,,
2720,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2801,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2802,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2900,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2901,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
3007,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
3229,5,2,buffer,memcpy,CWE-120,,,,,,,
3347,7,2,buffer,memcpy,CWE-120,,,,,,,
3350,7,2,buffer,sprintf,CWE-120,,,,,,,
3374,7,2,buffer,memcpy,CWE-120,,,,,,,
3380,7,2,buffer,memcpy,CWE-120,,,,,,,
3665,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,
96,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,
246,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
269,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,
316,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
412,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
435,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
502,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
503,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
504,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
507,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
513,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
586,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
619,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
709,11,2,buffer,memcpy,CWE-120,,,,,,,
728,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
796,11,2,buffer,memcpy,CWE-120,,,,,,,
870,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1097,21,2,misc,fopen,CWE-362,,,,,,,
1102,20,2,misc,fopen,CWE-362,,,,,,,
1104,20,2,misc,fopen,CWE-362,,,,,,,
1274,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1388,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1531,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1532,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1533,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1535,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1537,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1650,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1724,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1783,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1853,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1988,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2028,7,2,buffer,sprintf,CWE-120,,,,,,,
2052,7,2,buffer,sprintf,CWE-120,,,,,,,
2073,7,2,buffer,sprintf,CWE-120,,,,,,,
2102,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2103,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2104,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2105,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2371,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2481,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2520,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2523,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
118,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
284,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
298,8,2,misc,fopen,CWE-362,,,,,,,
298,3,2,buffer,memcpy,CWE-120,,,,,,,
479,16,2,buffer,char,CWE-119!/CWE-120,,,,,,,
489,16,2,buffer,char,CWE-119!/CWE-120,,,,,,,
495,17,2,buffer,memcpy,CWE-120,,,,,,,
79,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
81,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
84,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
91,5,2,buffer,strcpy,CWE-120,,,,,,,
94,8,2,misc,fopen,CWE-362,,,,,,,
174,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1194,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2046,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2152,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2257,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2285,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2695,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2744,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
938,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
958,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1059,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1064,5,2,buffer,memcpy,CWE-120,,,,,,,
1065,5,2,buffer,memcpy,CWE-120,,,,,,,
1071,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1076,3,2,buffer,memcpy,CWE-120,,,,,,,
1088,3,2,buffer,memcpy,CWE-120,,,,,,,
1091,3,2,buffer,memcpy,CWE-120,,,,,,,
1257,5,2,buffer,memcpy,CWE-120,,,,,,,
1258,5,2,buffer,memcpy,CWE-120,,,,,,,
325,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
139,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
140,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
141,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
142,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
143,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
144,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
145,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
146,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
147,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
227,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
378,3,2,buffer,memcpy,CWE-120,,,,,,,
497,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
498,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
499,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
500,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
501,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
502,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
503,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
636,3,2,buffer,memcpy,CWE-120,,,,,,,
655,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
688,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
711,5,2,buffer,memcpy,CWE-120,,,,,,,
791,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
889,9,2,buffer,memcpy,CWE-120,,,,,,,
909,7,2,buffer,memcpy,CWE-120,,,,,,,
1121,3,2,buffer,memcpy,CWE-120,,,,,,,
1143,5,2,buffer,memcpy,CWE-120,,,,,,,
1254,8,2,integer,atoi,CWE-190,,,,,,,
1284,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1289,8,2,misc,fopen,CWE-362,,,,,,,
1371,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1632,5,2,buffer,memcpy,CWE-120,,,,,,,
1662,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1900,3,2,buffer,memcpy,CWE-120,,,,,,,
1985,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2769,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
2816,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
116,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
118,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
121,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
126,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
138,5,2,buffer,strcpy,CWE-120,,,,,,,
152,25,2,buffer,strcpy,CWE-120,,,,,,,
154,25,2,buffer,strcpy,CWE-120,,,,,,,
159,8,2,misc,fopen,CWE-362,,,,,,,
155,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
201,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
326,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
119,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
146,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
147,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
199,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
200,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
201,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
334,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
335,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
390,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,
548,5,2,buffer,memcpy,CWE-120,,,,,,,
601,5,2,buffer,memcpy,CWE-120,,,,,,,
623,3,2,buffer,memcpy,CWE-120,,,,,,,
672,5,2,buffer,memcpy,CWE-120,,,,,,,
676,5,2,buffer,memcpy,CWE-120,,,,,,,
807,5,2,buffer,memcpy,CWE-120,,,,,,,
922,5,2,buffer,memcpy,CWE-120,,,,,,,
925,5,2,buffer,memcpy,CWE-120,,,,,,,
1035,7,2,buffer,memcpy,CWE-120,,,,,,,
1079,3,2,buffer,memcpy,CWE-120,,,,,,,
1144,7,2,buffer,memcpy,CWE-120,,,,,,,
1167,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1243,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
1693,5,2,buffer,memcpy,CWE-120,,,,,,,
1817,9,2,buffer,memcpy,CWE-120,,,,,,,
1822,9,2,buffer,memcpy,CWE-120,,,,,,,
134,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
188,7,2,buffer,memcpy,CWE-120,,,,,,,
201,5,2,buffer,memcpy,CWE-120,,,,,,,
203,5,2,buffer,memcpy,CWE-120,,,,,,,
600,5,2,buffer,memcpy,CWE-120,,,,,,,
601,5,2,buffer,memcpy,CWE-120,,,,,,,
838,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
198,7,2,buffer,memcpy,CWE-120,,,,,,,
199,7,2,buffer,memcpy,CWE-120,,,,,,,
200,7,2,buffer,memcpy,CWE-120,,,,,,,
252,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
443,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,
498,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
565,8,2,misc,open,CWE-362,,,,,,,
152,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
195,5,2,buffer,memcpy,CWE-120,,,,,,,
221,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,
254,5,2,buffer,memcpy,CWE-120,,,,,,,
2502,5,1,buffer,strncpy,,,,,,,,
121,25,1,buffer,read,"CWE-120, CWE-20",,,,,,,
163,9,1,buffer,strlen,,,,,,,,
77,22,1,buffer,read,"CWE-120, CWE-20",,,,,,,
206,10,1,buffer,strlen,,,,,,,,
129,15,1,buffer,strlen,,,,,,,,
181,20,1,buffer,strlen,,,,,,,,
466,3,1,obsolete,usleep,CWE-676,,,,,,,
542,5,1,buffer,strncpy,,,,,,,,
548,5,1,buffer,strncpy,,,,,,,,
552,5,1,buffer,strncpy,,,,,,,,
664,7,1,obsolete,usleep,CWE-676,,,,,,,
865,9,1,obsolete,usleep,CWE-676,,,,,,,
892,5,1,obsolete,usleep,CWE-676,,,,,,,
1035,45,1,obsolete,usleep,CWE-676,,,,,,,
1092,7,1,obsolete,usleep,CWE-676,,,,,,,
1373,5,1,buffer,strncpy,,,,,,,,
152,19,1,buffer,strlen,,,,,,,,
159,19,1,buffer,strlen,,,,,,,,
241,8,1,buffer,strlen,,2efb046b9d2615bb53823e8d8e3e9b31c43ac475a345d661b6ffd3fd2fea82bb,,,,,,
85,16,1,buffer,read,"CWE-120, CWE-20",,,,,,,
396,10,1,buffer,read,"CWE-120, CWE-20",,,,,,,
404,10,1,buffer,strlen,,,611400f6e3e92fc318000307304e61f1ff297c2cbd880012c542012a6822b192,,,,,
107,36,1,buffer,strlen,,814df2bdec4e99fd52d5ca7da60d5bf03207b9dca5aa6678498e8ea6a6ef4591,,,,,,
122,12,1,buffer,strlen,,,,,,,,
279,57,1,buffer,strlen,,,,,,,,
582,29,1,buffer,strlen,,,,,,,,
780,5,1,buffer,sscanf,CWE-120,,,,,,,
178,3,1,obsolete,usleep,CWE-676,,,,,,,
84,3,1,buffer,read,"CWE-120, CWE-20",,,,,,,
151,35,1,buffer,read,"CWE-120, CWE-20",,,,,,,
612,10,1,buffer,read,"CWE-120, CWE-20",,,,,,,
237,8,1,buffer,sscanf,CWE-120,,,,,,,
268,8,1,buffer,sscanf,CWE-120,,,,,,,
62,17,1,buffer,strlen,,a891ac8ce2afa1e7d1baab088414c15f85d4083541f51e865c5dacd803124d90,,,,,,
130,10,1,buffer,read,"CWE-120, CWE-20",,,,,,,
2224,3,1,buffer,fscanf,CWE-120,,,,,,,
2227,4,1,buffer,fscanf,CWE-120,,,,,,,
34,15,1,buffer,strlen,,cebfbda1062adc3e77194a6cc200848980311689e1be27ade1e1a86486232391,,,,,,
66,15,1,buffer,strlen,,cebfbda1062adc3e77194a6cc200848980311689e1be27ade1e1a86486232391,,,,,,
401,21,1,buffer,strlen,,,,,,,,
538,25,1,buffer,strlen,,,,,,,,
674,9,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
679,10,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
694,11,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
696,11,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
765,32,1,buffer,strlen,,,,,,,,
861,32,1,buffer,strlen,,,,,,,,
994,14,1,buffer,strlen,,,,,,,,
409,36,1,buffer,strlen,,,,,,,,
43,38,1,buffer,strlen,,,,,,,,
90,20,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
475,11,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
429,29,1,buffer,strlen,,,,,,,,
284,9,1,buffer,strlen,,,,,,,,
410,23,1,buffer,strlen,,,,,,,,
462,19,1,buffer,strlen,,,,,,,,
488,14,1,buffer,strlen,,,,,,,,
231,31,1,buffer,strlen,,,,,,,,
585,13,1,buffer,strlen,,,,,,,,
1007,14,1,buffer,strlen,,,,,,,,
1008,15,1,buffer,strlen,,,,,,,,
1070,35,1,buffer,strlen,,,,,,,,
1400,26,1,buffer,strlen,,,,,,,,
1524,27,1,buffer,strlen,,,,,,,,
213,34,1,buffer,strlen,,,,,,,,
251,43,1,buffer,strlen,,,,,,,,
316,7,1,buffer,strlen,,,,,,,,
335,44,1,buffer,strlen,,,,,,,,
221,16,1,buffer,strlen,,,,,,,,
258,20,1,buffer,strlen,,,,,,,,
172,40,1,buffer,strlen,,,,,,,,
228,18,1,buffer,strlen,,,,,,,,
229,12,1,buffer,strlen,,,,,,,,
235,18,1,buffer,strlen,,,,,,,,
236,12,1,buffer,strlen,,,,,,,,
247,18,1,buffer,strlen,,,,,,,,
248,12,1,buffer,strlen,,,,,,,,
259,18,1,buffer,strlen,,,,,,,,
260,12,1,buffer,strlen,,,,,,,,
269,18,1,buffer,strlen,,,,,,,,
270,12,1,buffer,strlen,,,,,,,,
287,20,1,buffer,strlen,,,,,,,,
288,14,1,buffer,strlen,,,,,,,,
291,20,1,buffer,strlen,,,,,,,,
292,14,1,buffer,strlen,,,,,,,,
297,22,1,buffer,strlen,,,,,,,,
298,16,1,buffer,strlen,,,,,,,,
314,18,1,buffer,strlen,,,,,,,,
315,12,1,buffer,strlen,,,,,,,,
1105,18,1,buffer,strlen,,,,,,,,
1106,12,1,buffer,strlen,,,,,,,,
1112,18,1,buffer,strlen,,,,,,,,
1113,12,1,buffer,strlen,,,,,,,,
1124,18,1,buffer,strlen,,,,,,,,
1125,12,1,buffer,strlen,,,,,,,,
1136,18,1,buffer,strlen,,,,,,,,
1137,12,1,buffer,strlen,,,,,,,,
1146,18,1,buffer,strlen,,,,,,,,
1147,12,1,buffer,strlen,,,,,,,,
1164,20,1,buffer,strlen,,,,,,,,
1165,14,1,buffer,strlen,,,,,,,,
1168,20,1,buffer,strlen,,,,,,,,
1169,14,1,buffer,strlen,,,,,,,,
1174,22,1,buffer,strlen,,,,,,,,
1175,16,1,buffer,strlen,,,,,,,,
1191,18,1,buffer,strlen,,,,,,,,
1192,12,1,buffer,strlen,,,,,,,,
1612,7,1,buffer,strncpy,,,,,,,,
1613,7,1,buffer,strncpy,,,,,,,,
1807,5,1,buffer,strncpy,,,,,,,,
1960,5,1,buffer,strncpy,,,,,,,,
2469,11,1,buffer,strncat,CWE-120,,,,,,,
2469,51,1,buffer,strlen,,,,,,,,
2523,9,1,buffer,strncat,CWE-120,,,,,,,
2523,49,1,buffer,strlen,,,,,,,,
2957,9,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
4639,8,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
4643,20,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
4646,12,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
4653,10,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
62,7,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
74,7,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
110,8,1,buffer,getc,"CWE-120, CWE-20",932e6918b07ce02ff64b4bfda0e7ca4c29d0aadb49e33e915cb1620242eea0d2,,,,,,
116,9,1,buffer,getc,"CWE-120, CWE-20",,932e6918b07ce02ff64b4bfda0e7ca4c29d0aadb49e33e915cb1620242eea0d2,,,,,
123,8,1,buffer,getc,"CWE-120, CWE-20",932e6918b07ce02ff64b4bfda0e7ca4c29d0aadb49e33e915cb1620242eea0d2,,,,,,
156,8,1,buffer,getc,"CWE-120, CWE-20",932e6918b07ce02ff64b4bfda0e7ca4c29d0aadb49e33e915cb1620242eea0d2,,,,,,
268,3,1,buffer,strncpy,,,,,,,,
284,3,1,buffer,strncpy,,,,,,,,
314,4,1,buffer,strncpy,,,,,,,,
353,4,1,buffer,strncpy,,,,,,,,
196,3,1,buffer,strncpy,,,,,,,,
212,3,1,buffer,strncpy,,,,,,,,
239,4,1,buffer,strncpy,,,,,,,,
274,4,1,buffer,strncpy,,,,,,,,
72,11,1,buffer,strlen,,,,,,,,
166,11,1,buffer,strlen,,,,,,,,
658,13,1,buffer,strlen,,,,,,,,
8359,6,1,buffer,strlen,,,,,,,,
8364,48,1,buffer,strlen,,,,,,,,
8387,6,1,buffer,strlen,,,,,,,,
8394,13,1,buffer,strlen,,,,,,,,
1591,21,1,buffer,strlen,,,,,,,,
28,5,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
45,5,1,buffer,read,"CWE-120, CWE-20",,,,,,,
228,14,1,buffer,strlen,,,,,,,,
50,17,1,buffer,strlen,,c6d38850bcda3d07b0896b27de67ad0eb180e0d4c74b67b8cd090786ef8897cb,,,,,,
34,16,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
623,8,1,buffer,strncpy,,,,,,,,
830,8,1,buffer,strncpy,,,,,,,,
985,9,1,buffer,read,"CWE-120, CWE-20",,,,,,,
1440,5,1,buffer,strncpy,,,,,,,,
1454,13,1,buffer,strncpy,,,,,,,,
1832,21,1,buffer,strlen,,wltdev = malloc(strlen(p->opt.device) + 2),,1924e85d0ccdfb34bb4ad84e21985335dfa44063d3c8dde35b6450f739f5faf3,,,,
1997,9,1,buffer,strncpy,,,,,,,,
2028,10,1,buffer,strncpy,,,,,,,,
2061,11,1,buffer,strncpy,,,,,,,,
2608,17,1,buffer,strlen,,cd23f61c74f761c391d90a6997c70cdca351a530ad609810ec381d8b7b5943de,,,,,,
2759,2,1,buffer,strncpy,,,,,,,,
2886,2,1,buffer,strncpy,,,,,,,,
2996,10,1,buffer,strncpy,,,,,,,,
424,4,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
758,26,1,buffer,strlen,,,,,,,,
767,37,1,buffer,strlen,,,,,,,,
1212,3,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
290,49,1,buffer,strlen,,,,,,,,
881,16,1,buffer,strlen,,,,,,,,
1867,7,1,buffer,read,"CWE-120, CWE-20",,,,,,,
66,13,1,buffer,read,"CWE-120, CWE-20",,,,,,,
1538,6,1,buffer,strlen,,,,,,,,
497,33,1,buffer,strlen,,,,,,,,
498,11,1,buffer,strlen,,60bba4ebf09ca62469aa1e5567c620b37093e8cd532a95c4ce0735cb8b01ed05,,,,,,
501,41,1,buffer,strlen,,,,,,,,
502,10,1,buffer,strlen,,8907bebcb7bf46f7544c3d104dcc1a4646ab01fe6082274413fce57442e8906a,,,,,,
145,2,1,buffer,strncpy,,,,,,,,
89,6,1,buffer,strlen,,,,,,,,
194,15,1,buffer,strlen,,eeab03b28cf35c0f4e0d861b0b85e859c28cecbb55832a0e79d84ce67002fb9f,,,,,,
213,13,1,buffer,strlen,,45dfea430e9b23fd0b92e28bb134d35cb1dd5d756292f7475caff62b5b537dbf,,,,,,
250,18,1,buffer,strlen,,8c3178d726a182539456391332f4dd95ddb2443fca6967ba2479650d3245c751,,,,,,
254,18,1,buffer,strlen,,f71954059566dbd20730e7285bd5acf0ddd2bb2eb8df0a9077c00537f52f8b28,,,,,,
371,6,1,buffer,strlen,,,,,,,,
113,8,1,buffer,read,"CWE-120, CWE-20",,,,,,,
206,2,1,buffer,strncpy,,,,,,,,
299,8,1,buffer,strncpy,,,,,,,,
449,54,1,buffer,strlen,,,,,,,,
1840,11,1,buffer,strlen,,17d1ede7b3f5aac8496cce38280a405c7684db4581658492cf767255bb84c362,,,,,,
1841,11,1,buffer,strlen,,0566bac32d27fc550ba9818a11acd7e386cf4f932799003d45a2e181b3aee3d1,,,,,,
1923,14,1,buffer,strlen,,,6f6d6de1218b65a70e308092ea3e4e6fd1be1b5dd73936559f4088866d0a5614,,,,,
1960,14,1,buffer,strlen,,,26f885871c1bfb2b236c41a1122eba41f377c4bb8af926b107273a7fb9b4f2cd,,,,,
115,8,1,buffer,read,"CWE-120, CWE-20",,,,,,,
375,12,1,buffer,strlen,,,,,,,,
390,7,1,buffer,strlen,,,,,,,,
1859,18,1,buffer,strlen,,str_length = strlen(auth->username),,0a6b2a04512b6479d012771d4c323fa17c4294fa4e26a4d5aa35ed680f4e3b1c,,,,
1869,18,1,buffer,strlen,,str_length = strlen(auth->password),,443833031ce4302375e27f76283d4d7e96b5972f41bcd3912f489f1d40b2b61b,,,,
1912,28,1,buffer,strlen,,,0e537bb8200f2a467061d33c96240dbec3613d0b6dd89bbdb80bcd501f3b5f40,,,,,
1921,28,1,buffer,strlen,,,18c734100de3fb8eab4d9673c711fb28b05f8d6f608a7f1a78cdf2849633423e,,,,,
2255,38,1,buffer,strlen,,,,,,,,
2257,34,1,buffer,strlen,,,,,,,,
2900,15,1,buffer,strlen,,43f28276b9d4cf5455ac8f0d61461cdc7fed0bddc857d020d4d6e7acfe3a8eda,,,,,,
287,5,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
90,21,1,buffer,strlen,,4bddfc06fb69aeddd7eacd65e13d8b58b6ea82d2034d2bff5ca7878cb4ffd50e,,,,,,
90,79,1,buffer,strlen,,4bddfc06fb69aeddd7eacd65e13d8b58b6ea82d2034d2bff5ca7878cb4ffd50e,,,,,,
